id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
28715,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,W Women Printed Magenta Kurta,data/fashion-dataset/images\28715.jpg
27097,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aneri Women Blue Printed Kurta,data/fashion-dataset/images\27097.jpg
25836,Women,Apparel,Topwear,Kurtas,Peach,Summer,2012.0,Ethnic,Diva Women Printed Orange Kurta,data/fashion-dataset/images\25836.jpg
30863,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Mangalgiri Kurta,data/fashion-dataset/images\30863.jpg
53864,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Vishudh Women Brown Printed Kurta,data/fashion-dataset/images\53864.jpg
24551,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Diva Women Blue Printed Kurta,data/fashion-dataset/images\24551.jpg
15104,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Printed Black Kurtas,data/fashion-dataset/images\15104.jpg
24367,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Folklore Women Green  Kurta,data/fashion-dataset/images\24367.jpg
58682,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,ALayna Women Brownish Pink  Kurta,data/fashion-dataset/images\58682.jpg
30745,Men,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Fabindia Men Beige Ajrakh Kurta,data/fashion-dataset/images\30745.jpg
12153,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Green Kurtas,data/fashion-dataset/images\12153.jpg
11624,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011.0,Ethnic,W Women Printed Grey Kurtas,data/fashion-dataset/images\11624.jpg
56693,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Blue Kurta,data/fashion-dataset/images\56693.jpg
53826,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Folklore Women Brown Printed Kurta,data/fashion-dataset/images\53826.jpg
58684,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,ALayna Women Printed Beige Kurta,data/fashion-dataset/images\58684.jpg
54716,Women,Apparel,Topwear,Kurtas,Beige,Fall,2012.0,Ethnic,Shree Women Pink and Olive Printed Kurta,data/fashion-dataset/images\54716.jpg
28753,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Aurelia Women Printed Green Kurta,data/fashion-dataset/images\28753.jpg
24589,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Vishudh Women Brown Printed Kurta,data/fashion-dataset/images\24589.jpg
14545,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Circle Print Blue Kurtas,data/fashion-dataset/images\14545.jpg
23306,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,W Women Blue Kurta,data/fashion-dataset/images\23306.jpg
14547,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Vishudh Women Floral Print Maroon Kurtas,data/fashion-dataset/images\14547.jpg
19058,Women,Apparel,Topwear,Kurtas,Rust,Fall,2011.0,Ethnic,Aurelia Women Solid Rust Kurta,data/fashion-dataset/images\19058.jpg
30779,Men,Apparel,Topwear,Kurtas,Rust,Summer,2012.0,Ethnic,Fabindia Men Rust Khadi Kurta,data/fashion-dataset/images\30779.jpg
42686,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Alma Women White Printed Kurta,data/fashion-dataset/images\42686.jpg
50346,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aurelia Women Pink Kurta,data/fashion-dataset/images\50346.jpg
11800,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Vishudh Women Black Pigment Print Kurta,data/fashion-dataset/images\11800.jpg
7419,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Deep Neck Sleeveless White Kurta,data/fashion-dataset/images\7419.jpg
54572,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Sushilas Women Multi Coloured Kurta,data/fashion-dataset/images\54572.jpg
39152,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Summer,2012.0,Ethnic,Aneri Women Turquiose Blue Printed Kurta,data/fashion-dataset/images\39152.jpg
28689,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Casual,W Women Black Tunic,data/fashion-dataset/images\28689.jpg
11539,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Printed White Kurtas,data/fashion-dataset/images\11539.jpg
45859,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Vishudh Women Multi Coloured Kurta,data/fashion-dataset/images\45859.jpg
30780,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Striped Blue Striped Kurta,data/fashion-dataset/images\30780.jpg
58653,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,ALayna Women Pink Kurta,data/fashion-dataset/images\58653.jpg
54681,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2012.0,Ethnic,Shree Women Cream and Navy Blue Printed Kurta,data/fashion-dataset/images\54681.jpg
40613,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Span Women Purple Kurta,data/fashion-dataset/images\40613.jpg
23225,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Aneri Women Tibett Pink Kurta,data/fashion-dataset/images\23225.jpg
20118,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Diva Women Printed Orange Kurta,data/fashion-dataset/images\20118.jpg
21913,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,BIBA Women Printed Red Kurta,data/fashion-dataset/images\21913.jpg
45837,Women,Apparel,Topwear,Kurtas,Magenta,Summer,2012.0,Ethnic,Vishudh Women Magenta Kurta,data/fashion-dataset/images\45837.jpg
59381,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Vishudh Women Brown Printed Kurta,data/fashion-dataset/images\59381.jpg
22778,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2011.0,Ethnic,BIBA Women Printed Yellow Kurta,data/fashion-dataset/images\22778.jpg
11813,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Vishudh Women Pigment Print Pink Kurtas,data/fashion-dataset/images\11813.jpg
11629,Women,Apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Stripe White Kurtas,data/fashion-dataset/images\11629.jpg
30839,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Fabindia Women Pink Khadi Kurta,data/fashion-dataset/images\30839.jpg
31774,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Global Desi Women Printed Maroon Kurta,data/fashion-dataset/images\31774.jpg
15101,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Printed Black Kurtas,data/fashion-dataset/images\15101.jpg
19064,Women,Apparel,Topwear,Kurtas,Off White,Fall,2011.0,Ethnic,W Women Floral Print Green Kurta,data/fashion-dataset/images\19064.jpg
30766,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Blue Matka Silk Kurta,data/fashion-dataset/images\30766.jpg
24156,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Aurelia Women Purple Striped Kurta,data/fashion-dataset/images\24156.jpg
30870,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Kurta,data/fashion-dataset/images\30870.jpg
53843,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Vishudh Women Printed White Kurta,data/fashion-dataset/images\53843.jpg
36500,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Folklore Women Brown Kurta,data/fashion-dataset/images\36500.jpg
42649,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Alma Women Black Kurta,data/fashion-dataset/images\42649.jpg
30787,Men,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Fabindia Men Mustard Kurta,data/fashion-dataset/images\30787.jpg
28719,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women Printed White Kurta,data/fashion-dataset/images\28719.jpg
12101,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,W Women Printed Pink Kurtas,data/fashion-dataset/images\12101.jpg
22746,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,BIBA Women Printed Red Kurta,data/fashion-dataset/images\22746.jpg
19070,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,W Women Floral Print Blue Kurta,data/fashion-dataset/images\19070.jpg
32196,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Printed Blue Kurta,data/fashion-dataset/images\32196.jpg
46018,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Women Green Kurta,data/fashion-dataset/images\46018.jpg
19089,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,W Women Shaded Blue Kurta,data/fashion-dataset/images\19089.jpg
14535,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Embroidary Blue Kurtas,data/fashion-dataset/images\14535.jpg
11546,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011.0,Ethnic,W Women Printed Grey Kurtas,data/fashion-dataset/images\11546.jpg
45748,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012.0,Casual,Folklore Women Purple Kurta,data/fashion-dataset/images\45748.jpg
47003,Women,Apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Shree Women Printed White & Yellow Kurta,data/fashion-dataset/images\47003.jpg
30756,Men,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Fabindia Men Green Kurta,data/fashion-dataset/images\30756.jpg
20111,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Diva Women Printed White Kurta,data/fashion-dataset/images\20111.jpg
47009,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Shree Women Brown Kurta,data/fashion-dataset/images\47009.jpg
43270,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aneri Women Red Kurta,data/fashion-dataset/images\43270.jpg
31318,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012.0,Ethnic,Aurelia Women Printed Brown Kurta,data/fashion-dataset/images\31318.jpg
18258,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aneri Women Sanjeeda Green Kurta,data/fashion-dataset/images\18258.jpg
12094,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,W Women Printed White Kurtas,data/fashion-dataset/images\12094.jpg
11620,Women,Apparel,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,W Women Solid Lime Green Kurtas,data/fashion-dataset/images\11620.jpg
28834,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Biba Women Printed Multi Coloured Kurta,data/fashion-dataset/images\28834.jpg
32224,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Striped Blue Kurta,data/fashion-dataset/images\32224.jpg
30860,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Fabindia Women Printed Maroon Kurta,data/fashion-dataset/images\30860.jpg
27293,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Mother Earth Women Blue Kurta,data/fashion-dataset/images\27293.jpg
43268,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aneri Women Pink Kurta,data/fashion-dataset/images\43268.jpg
58700,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,ALayna Women Black Kurta,data/fashion-dataset/images\58700.jpg
24395,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Printed Kurta,data/fashion-dataset/images\24395.jpg
11567,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas,data/fashion-dataset/images\11567.jpg
53835,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Printed Kurta,data/fashion-dataset/images\53835.jpg
59928,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Kurta,data/fashion-dataset/images\59928.jpg
27280,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Black Kurta,data/fashion-dataset/images\27280.jpg
32223,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Fabindia Women Pink & Orange Striped Kurta,data/fashion-dataset/images\32223.jpg
53840,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Vishudh Women Purple Kurta,data/fashion-dataset/images\53840.jpg
58672,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,ALayna Women Navy Blue Kurta,data/fashion-dataset/images\58672.jpg
24510,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Green Printed Kurta,data/fashion-dataset/images\24510.jpg
25842,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Printed Multi Coloured Kurta,data/fashion-dataset/images\25842.jpg
54586,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Sushilas Women Printed Green Kurta,data/fashion-dataset/images\54586.jpg
56714,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Folklore Women Pink & Green Printed Kurta,data/fashion-dataset/images\56714.jpg
39157,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Aneri Women Black Kurta,data/fashion-dataset/images\39157.jpg
14550,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Vishudh Women Floral Print White Kurta,data/fashion-dataset/images\14550.jpg
19098,Women,Apparel,Topwear,Kurtas,Beige,Fall,2011.0,Ethnic,Mother Earth Women Embroided Beige Kurta,data/fashion-dataset/images\19098.jpg
15097,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Mother Earth Women Printed Pink Kurtas,data/fashion-dataset/images\15097.jpg
58661,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,ALayna Women Green Kurta,data/fashion-dataset/images\58661.jpg
33041,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Mother Earth Women Printed Blue Kurta,data/fashion-dataset/images\33041.jpg
28755,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Aurelia Women Printed Purple Kurta,data/fashion-dataset/images\28755.jpg
28763,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Aurelia Women Maroon Kurta,data/fashion-dataset/images\28763.jpg
40587,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Aurelia Women Brown Kurta,data/fashion-dataset/images\40587.jpg
28694,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,W Women Printed Black Kurta,data/fashion-dataset/images\28694.jpg
30768,Men,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Fabindia Men Black Silk Kurta,data/fashion-dataset/images\30768.jpg
43256,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aneri Women Salmon Pink Kurta,data/fashion-dataset/images\43256.jpg
7704,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Jealous 21 Women's She's Got Attitude Red Top,data/fashion-dataset/images\7704.jpg
4920,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Gini and Jony Girl's Veeya Pink Infant Kidswear,data/fashion-dataset/images\4920.jpg
30946,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Cambric Top,data/fashion-dataset/images\30946.jpg
4884,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Levis Kids Girl's Darcy Purple Teens Kidswear,data/fashion-dataset/images\4884.jpg
48504,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,French Connection Women Blue Top,data/fashion-dataset/images\48504.jpg
38848,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Latin Quarters Women Grey Top,data/fashion-dataset/images\38848.jpg
58007,Women,Apparel,Topwear,Tops,Mustard,Fall,2012.0,Casual,Latin Quarters Women Chartreuse Yellow Top,data/fashion-dataset/images\58007.jpg
34574,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Printed Black Top,data/fashion-dataset/images\34574.jpg
7154,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Scullers For Her Women's Fashion Summer Lite Ash Grey Top,data/fashion-dataset/images\7154.jpg
42235,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Sepia Women Black Top,data/fashion-dataset/images\42235.jpg
5012,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Gini and Jony Girl's Peggy Pink Kidswear,data/fashion-dataset/images\5012.jpg
21416,Women,Apparel,Topwear,Tops,Pink,Winter,2012.0,Casual,Roxy Women Pink Top,data/fashion-dataset/images\21416.jpg
26917,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Jealous 21 Women Printed Purple Top,data/fashion-dataset/images\26917.jpg
40990,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Palm Tree Girls Milan White Top,data/fashion-dataset/images\40990.jpg
41972,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Summer Up Blue Top,data/fashion-dataset/images\41972.jpg
43624,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Vero Moda Women White Top,data/fashion-dataset/images\43624.jpg
33179,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top,data/fashion-dataset/images\33179.jpg
28473,Women,Apparel,Topwear,Tops,Turquoise Blue,Summer,2012.0,Casual,Urban Yoga Women Printed Turquoise Blue Top,data/fashion-dataset/images\28473.jpg
45949,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tokyo Talkies Women White Top,data/fashion-dataset/images\45949.jpg
25542,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Wrangler Women Striper Tank Yellow Top,data/fashion-dataset/images\25542.jpg
38343,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Mr. Men Little Miss Girls White Tops,data/fashion-dataset/images\38343.jpg
40409,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Tonga Women Black & Cream-Coloured Striped Top,data/fashion-dataset/images\40409.jpg
18173,Girls,Apparel,Topwear,Tops,Magenta,Fall,2011.0,Casual,Doodle Kids Girls Layer Magenta Top,data/fashion-dataset/images\18173.jpg
16137,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Tokyo Talkies Women Printed Pink Top,data/fashion-dataset/images\16137.jpg
33169,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Sepia Women Yellow Top,data/fashion-dataset/images\33169.jpg
5130,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Wrangler Women Woodstock Black White Top,data/fashion-dataset/images\5130.jpg
13443,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Tops,data/fashion-dataset/images\13443.jpg
43924,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Femella Women Grey Top,data/fashion-dataset/images\43924.jpg
43584,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top,data/fashion-dataset/images\43584.jpg
4901,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Desiree Pink Kidswear,data/fashion-dataset/images\4901.jpg
50705,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Latin Quarters Women Cream Printed Top,data/fashion-dataset/images\50705.jpg
10336,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Stripes Black Tops,data/fashion-dataset/images\10336.jpg
31122,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top,data/fashion-dataset/images\31122.jpg
5136,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Wrangler Women Yoke Tucks Checks Pink White Top,data/fashion-dataset/images\5136.jpg
7312,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,UCB Women's Short Sleeve Polo Pink Top,data/fashion-dataset/images\7312.jpg
26359,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Arrow Women Black Top,data/fashion-dataset/images\26359.jpg
39216,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Animal Print One Shoulder Black & Brown Top,data/fashion-dataset/images\39216.jpg
57107,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Elle Women Green Essentials Top,data/fashion-dataset/images\57107.jpg
12851,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Ant Kids Crystal Button Black Tops,data/fashion-dataset/images\12851.jpg
18743,Women,Apparel,Topwear,Tops,Orange,Fall,2011.0,Casual,Arrow Woman Cameron Orange Top,data/fashion-dataset/images\18743.jpg
19620,Women,Apparel,Topwear,Tops,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Solid Olive Top,data/fashion-dataset/images\19620.jpg
41377,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Wrangler Women Yellow Maria Top,data/fashion-dataset/images\41377.jpg
13295,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Gini and Jony Kids Girls Printed Pink Tops,data/fashion-dataset/images\13295.jpg
41762,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Remanika Women Multi Coloured Top,data/fashion-dataset/images\41762.jpg
45981,Women,Apparel,Topwear,Tops,Grey Melange,Summer,2012.0,Casual,Tokyo Talkies Women Grey Melange Printed Top,data/fashion-dataset/images\45981.jpg
7362,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,UCB Women's Graphic Print Sequins Blue Top,data/fashion-dataset/images\7362.jpg
8492,Women,Apparel,Topwear,Tops,Peach,Fall,2011.0,Casual,Forever New Women Peony Peach Top,data/fashion-dataset/images\8492.jpg
17850,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Flying Machine Women Sequins Grey Top,data/fashion-dataset/images\17850.jpg
26890,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Printed Pink Top,data/fashion-dataset/images\26890.jpg
24942,Girls,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Black Top,data/fashion-dataset/images\24942.jpg
18753,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Arrow Woman Megan Blue Top,data/fashion-dataset/images\18753.jpg
39231,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Femella Women Peach Top,data/fashion-dataset/images\39231.jpg
10715,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Nike Women Training sports bra Black Tops,data/fashion-dataset/images\10715.jpg
2956,Women,Apparel,Topwear,Tops,Yellow,Fall,2010.0,Casual,DUSG Women Rishikesh Organic Wheat Top,data/fashion-dataset/images\2956.jpg
